pid,title,journal_title,year,period_3,author_position,author_name,inferred_gender,female_probability,classifier,classifier_version,census_year,threshold
S0102-69092016000100085,ETNOGRAFIA NO CIBERESPAÇO COMO &#8220;REPOVOAMENTO&#8221; E EXPLICAÇÃO,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Theophilos Rifiotis,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000100099,TRANSFERÊNCIA DE RENDA E ELEIÇÕES: A TRAJETÓRIA LATINO-AMERICANA,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Diego Sanches Corrêa,Masculino,0.004672978329187016,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000100115,"CONFLITOS À MESA: VEGETARIANOS, CONSUMO E IDENTIDADE",Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Juliana Abonizio,Feminino,0.9957253460632923,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000100137,ORDEM NORMATIVA INSTITUCIONAL E LIBERDADE,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Marcelo de Castro Cunha Filho,Masculino,0.003919299056792599,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000100137,ORDEM NORMATIVA INSTITUCIONAL E LIBERDADE,Revista Brasileira de Ciências Sociais,2016,2012-2018,2,Marcos Vinício Chein Feres,Masculino,0.004361161831244649,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000100151,A EXPERIÊNCIA DA SUJEIÇÃO À AUTORIDADE POLICIAL: NOTAS SOBRE A ARTICULAÇÃO ENTRE COGNIÇÃO E EMOÇÃO NA VIDA PÚBLICA,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Maria Claudia Coelho,Feminino,0.9951151363533721,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000100151,A EXPERIÊNCIA DA SUJEIÇÃO À AUTORIDADE POLICIAL: NOTAS SOBRE A ARTICULAÇÃO ENTRE COGNIÇÃO E EMOÇÃO NA VIDA PÚBLICA,Revista Brasileira de Ciências Sociais,2016,2012-2018,2,João Trajano Sento-Sé,Masculino,0.005752624607649723,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000100151,A EXPERIÊNCIA DA SUJEIÇÃO À AUTORIDADE POLICIAL: NOTAS SOBRE A ARTICULAÇÃO ENTRE COGNIÇÃO E EMOÇÃO NA VIDA PÚBLICA,Revista Brasileira de Ciências Sociais,2016,2012-2018,3,Raquel Brum Fernandes,Feminino,0.9952909519004373,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000100151,A EXPERIÊNCIA DA SUJEIÇÃO À AUTORIDADE POLICIAL: NOTAS SOBRE A ARTICULAÇÃO ENTRE COGNIÇÃO E EMOÇÃO NA VIDA PÚBLICA,Revista Brasileira de Ciências Sociais,2016,2012-2018,4,Fábio Rios,Masculino,0.0038177332508959067,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200501,"Esperando a UPP: Circulação, violência e mercado político na Baixada Fluminense",Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Edson Miagusko,Masculino,0.0030533960720130933,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200502,Mobilização política e integração de migrantes no Brasil: Os casos Zulmira Cardoso e Brayan Capcha,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Augusto Veloso Leão,Masculino,0.005030279787015813,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200502,Mobilização política e integração de migrantes no Brasil: Os casos Zulmira Cardoso e Brayan Capcha,Revista Brasileira de Ciências Sociais,2016,2012-2018,2,Peter Robert Demant,Masculino,0.005741626794258373,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200503,NOVA COSMÓPOLIS: AS FRONTEIRAS COMO OBJETOS DE CONFLITO NO MUNDO CONTEMPORÂNEO,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Michel Agier,Masculino,0.008353039896254482,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200504,PÓS-GRADUAÇÃO EM RELAÇÕES INTERNACIONAIS NO BRASIL: ANOTAÇÕES SOBRE SUA INSTITUCIONALIZAÇÃO,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Tullo Vigevani,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200504,PÓS-GRADUAÇÃO EM RELAÇÕES INTERNACIONAIS NO BRASIL: ANOTAÇÕES SOBRE SUA INSTITUCIONALIZAÇÃO,Revista Brasileira de Ciências Sociais,2016,2012-2018,2,Laís Forti Thomaz,Feminino,0.9951255773144368,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200504,PÓS-GRADUAÇÃO EM RELAÇÕES INTERNACIONAIS NO BRASIL: ANOTAÇÕES SOBRE SUA INSTITUCIONALIZAÇÃO,Revista Brasileira de Ciências Sociais,2016,2012-2018,3,Lucas Amaral Batista Leite,Masculino,0.006964462086058777,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200505,REPRESENTAÇÃO E PARLAMENTO: UMA ABORDAGEM SÓCIO-GENÉTICA,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,André Rehbein Sathler,Masculino,0.00615716223630992,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200505,REPRESENTAÇÃO E PARLAMENTO: UMA ABORDAGEM SÓCIO-GENÉTICA,Revista Brasileira de Ciências Sociais,2016,2012-2018,2,Malena Rehbein Sathler,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200506,VULNERABILIDADE SOCIAL ÀS MUDANÇAS CLIMÁTICAS EM CONTEXTOS RURAIS,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Heitor Marcos Kirsch,Masculino,0.009324377450799209,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200506,VULNERABILIDADE SOCIAL ÀS MUDANÇAS CLIMÁTICAS EM CONTEXTOS RURAIS,Revista Brasileira de Ciências Sociais,2016,2012-2018,2,Sergio Schneider,Masculino,0.002966023515730268,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200507,TRÊS VIVAS AO PROLETARIADO! PARA UMA CONTEXTUALIZAÇÃO DA OBRA GORZIANA DA DÉCADA DE 1960,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Nuno Miguel Cardoso Machado,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200508,A SOCIOLOGIA E OS SOCIÓLOGOS DA EDUCAÇÃO NO BRASIL,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Amurabi Oliveira,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200508,A SOCIOLOGIA E OS SOCIÓLOGOS DA EDUCAÇÃO NO BRASIL,Revista Brasileira de Ciências Sociais,2016,2012-2018,2,Camila Ferreira da Silva,Feminino,0.9959487389591692,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200509,DA BRANQUIDADE DO ESTADO NA OCUPAÇÃO DA CIDADE,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Stella Zagatto Paterniani,Feminino,0.9961202715809894,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000200510,UMA ETNOGRAFIA DA EXPANSÃO DO MUNDO DO CRIME NO RIO DE JANEIRO,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Carla dos Santos Mattos,Feminino,0.99560222522137,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300501,O SISTEMA INTERNACIONAL NO ANTROPOCENO,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Eduardo Viola,Masculino,0.005914707369245647,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300501,O SISTEMA INTERNACIONAL NO ANTROPOCENO,Revista Brasileira de Ciências Sociais,2016,2012-2018,2,Larissa Basso,Feminino,0.995297320710352,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300502,AS FACES DA SELFIE: Revelações da fotografia social,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Francisco Coelho dos Santos,Masculino,0.0037814606357032808,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300503,UMA NOVA ABORDAGEM EMPÍRICA PARA A HIERARQUIA DE STATUS NO BRASIL,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,André Ricardo Salata,Masculino,0.00615716223630992,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300504,AÇÃO SOCIAL DE PENTECOSTAIS E DA RENOVAÇÃO CARISMÁTICA CATÓLICA NO BRASIL. O discurso de seus líderes,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Cecília Loreto Mariz,Feminino,0.9951990748582209,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300505,PARA ALÉM DA RENDA. Uma análise da pobreza multidimensional no Brasil,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Murilo Fahel,Masculino,0.006851711178634256,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300505,PARA ALÉM DA RENDA. Uma análise da pobreza multidimensional no Brasil,Revista Brasileira de Ciências Sociais,2016,2012-2018,2,Letícia Ribeiro Teles,Feminino,0.9955420977374043,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300505,PARA ALÉM DA RENDA. Uma análise da pobreza multidimensional no Brasil,Revista Brasileira de Ciências Sociais,2016,2012-2018,3,Davy Alves Caminhas,Masculino,0.009769781389050106,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300506,CIÊNCIA E MERCADO. Impasses na institucionalização de práticas empreendedoras em uma universidade pública brasileira,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Régis Leonardo Gusmão Barcelos,Masculino,0.012109765581602044,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300506,CIÊNCIA E MERCADO. Impasses na institucionalização de práticas empreendedoras em uma universidade pública brasileira,Revista Brasileira de Ciências Sociais,2016,2012-2018,2,Daniel Gustavo Mocelin,Masculino,0.006345824743137466,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300507,"POSIÇÃO SOCIOECONÔMICA, IDADE E CONDIÇÃO DE SAÚDE NO BRASIL",Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Flavio Carvalhaes,Masculino,0.005258029152624954,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300507,"POSIÇÃO SOCIOECONÔMICA, IDADE E CONDIÇÃO DE SAÚDE NO BRASIL",Revista Brasileira de Ciências Sociais,2016,2012-2018,2,Dóra Chor,Feminino,0.9946021591363454,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300508,PENAR EM SÃO PAULO: Sofrimento e mobilização na prisão contemporânea,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Rafael Godoi,Masculino,0.006419174621931684,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300509,"SOCIALISMO, MODERNIDADE E IDENTIDADE REGIONAL EM MARIÁTEGUI, SENGHOR E NKRUMAH",Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Fabrício Cardoso de Mello,Masculino,0.005639358500352837,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300510,DEMOCRACIA COMO SIGNIFICANTE VAZIO: Promoção democrática na política externa dos Estados Unidos (2001-2008),Revista Brasileira de Ciências Sociais,2016,2012-2018,1,Aureo de Toledo Gomes,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092016000300511,ASSIMETRIAS DA ANTROPOLOGIA SIMÉTRICA DE BRUNO LATOUR,Revista Brasileira de Ciências Sociais,2016,2012-2018,1,João Paulo Bachur,Masculino,0.005752624607649723,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100301,O LONGO CICLO DO PROGRESSISMO LATINOAMERICANO E SUA PARADA: AS MUDANÇAS POLÍTICAS NA AMÉRICA LATINA DA ÚLTIMA DÉCADA (2003-2015)),Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Constanza Moreira,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100501,O QUE É CRÍTICO NA SOCIOLOGIA CRÍTICA?,Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Josué Pereira da Silva,Masculino,0.006571614548502439,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100502,"&#8220;VAMOS LUTAR, PARENTES!&#8221; As candidaturas indígenas nas eleições de 2014 no Brasil",Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Adriano Codato,Masculino,0.005385152644599508,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100502,"&#8220;VAMOS LUTAR, PARENTES!&#8221; As candidaturas indígenas nas eleições de 2014 no Brasil",Revista Brasileira de Ciências Sociais,2017,2012-2018,2,Tiemi Lobato,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100502,"&#8220;VAMOS LUTAR, PARENTES!&#8221; As candidaturas indígenas nas eleições de 2014 no Brasil",Revista Brasileira de Ciências Sociais,2017,2012-2018,3,Andréa Oliveira Castro,Feminino,0.9926044696348224,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100503,CAROLE PATEMAN E A CRÍTICA FEMINISTA DO CONTRATO,Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Luis Felipe Miguel,Masculino,0.00523837530435903,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100504,CONFISSÃO E NORMATIVIDADE POLÍTICA: CONTROLE DA SUBJETIVIDADE E PRODUÇÃO DO SUJEITO,Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Nildo Avelino,Masculino,0.0035908722344492067,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100505,"REVOLUÇÃO, VOLTAS E REVESES: TEMPORALIDADE E PODER EM CUBA",Revista Brasileira de Ciências Sociais,2017,2012-2018,1,João Felipe Gonçalves,Masculino,0.005752624607649723,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100506,"CONFLITOS DE PRESSUPOSTOS NA ANTROPOLOGIA DA ARTE: Relações entre pessoas, coisas e imagens",Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Pedro Cesarino,Masculino,0.006652598557813649,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100507,AS TRÍADES E AS SOCIEDADES SECRETAS NA CHINA: ENTRE O MITO E A DESMISTIFICAÇÃO,Revista Brasileira de Ciências Sociais,2017,2012-2018,1,De Leon Petta,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100508,"EVANGÉLICOS, PENTECOSTAIS E REPRESENTAÇÃO POLÍTICA NAS ELEIÇÕES LEGISLATIVAS NO BRASIL (1998-2010)",Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Fabio Lacerda,Masculino,0.0038177332508959067,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100509,"CONEXÕES E RUPTURAS URBANAS: PROJETOS, POPULAÇÕES E TERRITÓRIOS EM DISPUTA",Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Carly Machado,Não classificado,0.7917888563049853,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000100511,"RAÍZES DO BRASIL, 1936: O ESTATISMO ORGÂNICO COMO CONTRIBUIÇÃO ORIGINAL",Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Rogerio Schlegel,Masculino,0.0028671612424110184,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200301,ESTADO PLURINACIONAL E DEMOCRACIA INTERCULTURAL NA BOLÍVIA,Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Fernando Mayorga,Masculino,0.005776144523119516,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200502,A ECONOMIA POLÍTICA DOS BACHARÉIS UDENISTAS,Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Jorge Gomes de Souza Chaloub,Masculino,0.003608347961771016,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200503,"CONTRADIÇÕES DO TRABALHO NO BRASIL ATUAL: Terceirização, correspondentes bancários e a Justiça do Trabalho",Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Alisson Droppa,Masculino,0.007325762263961599,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200503,"CONTRADIÇÕES DO TRABALHO NO BRASIL ATUAL: Terceirização, correspondentes bancários e a Justiça do Trabalho",Revista Brasileira de Ciências Sociais,2017,2012-2018,2,Magda Barros Biavaschi,Feminino,0.9963404932378679,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200503,"CONTRADIÇÕES DO TRABALHO NO BRASIL ATUAL: Terceirização, correspondentes bancários e a Justiça do Trabalho",Revista Brasileira de Ciências Sociais,2017,2012-2018,3,Bárbara Vazquez,Feminino,0.9954243615580297,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200504,AFETO ENTRE HUMANOS E ANIMAIS NÃO HUMANOS NO BIOTÉRIO,Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Iara Maria de Almeida Souza,Feminino,0.9952937982215988,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200505,"DIREITO, MOBILIZAÇÃO SOCIAL E MUDANÇA INSTITUCIONAL",Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Cristiana Losekann,Feminino,0.9926764674089288,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200505,"DIREITO, MOBILIZAÇÃO SOCIAL E MUDANÇA INSTITUCIONAL",Revista Brasileira de Ciências Sociais,2017,2012-2018,2,Luiza Duarte Bissoli,Feminino,0.994244901471474,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200506,COLEÇÕES E AGÊNCIAS PATRIMONIAIS: DA FORMALIDADE À INFORMALIDADE DAS EXPERIÊNCIAS DE COLECIONISMO CONTEMPORÂNEAS,Revista Brasileira de Ciências Sociais,2017,2012-2018,1,José Rogério Lopes,Masculino,0.004439709786646096,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200507,COLONIALIDADE: O LADO MAIS ESCURO DA MODERNIDADE,Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Walter D. Mignolo,Masculino,0.002841796265067766,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200508,TWITTER E MOBILIZAÇÃO SOCIAL NA VENEZUELA,Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Elias Said-Hung,Masculino,0.005902369349689128,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200508,TWITTER E MOBILIZAÇÃO SOCIAL NA VENEZUELA,Revista Brasileira de Ciências Sociais,2017,2012-2018,2,Jorge Valencia-Cobos,Masculino,0.003608347961771016,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200509,FATORES SOCIAIS DETERMINANTES DA REINCIDÊNCIA CRIMINAL NO BRASIL: O CASO DE MINAS GERAIS,Revista Brasileira de Ciências Sociais,2017,2012-2018,1,Luis Flávio Sapori,Masculino,0.00523837530435903,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092017000200509,FATORES SOCIAIS DETERMINANTES DA REINCIDÊNCIA CRIMINAL NO BRASIL: O CASO DE MINAS GERAIS,Revista Brasileira de Ciências Sociais,2017,2012-2018,2,Roberta Fernandes Santos,Feminino,0.9942882867673954,genderBR::get_gender,1.4.0,2022,0.9
